id,year,gdpcap
Asturias,1974,5.502499338219215
Asturias,1975,5.651956583833191
Asturias,1976,5.592259459071962
Asturias,1977,5.538703332251053
Asturias,1978,5.614610250865824
Asturias,1979,5.704298893814937
Asturias,1980,5.796986557830576
Asturias,1981,5.935661100176736
Asturias,1982,5.849757299393254
Asturias,1983,5.769066155484594
Asturias,1984,5.887318066071525
Asturias,1985,6.011282543017844
Asturias,1986,6.234790025115593
Asturias,1987,6.465295804156402
Asturias,1988,6.688160420962315
Asturias,1989,6.913524585191062
Asturias,1990,6.983147550058242
Asturias,1991,7.040631039011176
Asturias,1992,6.922807560005177
Asturias,1993,6.798343173574292
Asturias,1994,6.954155850839492
Asturias,1995,7.116466915563188
Asturias,1996,7.21722373755378
Asturias,1997,7.475721396844206
Baleares (Islas),1955,3.143958860177784
Baleares (Islas),1956,3.347757835791337
Baleares (Islas),1957,3.549628651370256
Baleares (Islas),1958,3.64267348698363
Baleares (Islas),1959,3.734861677355577
Baleares (Islas),1960,4.058840505670255
Baleares (Islas),1961,4.360254108480166
Baleares (Islas),1962,4.646172696472883
Baleares (Islas),1963,4.911525261058225
Baleares (Islas),1964,5.050699712888951
Baleares (Islas),1965,5.184661507844857
Baleares (Islas),1966,5.466795253671942
Baleares (Islas),1967,5.737646386746644
Baleares (Islas),1968,6.161453695986415
Baleares (Islas),1969,6.581691032612334
Baleares (Islas),1970,6.887032433395146
Baleares (Islas),1971,7.168666269737665
Baleares (Islas),1972,7.570693738730899
Baleares (Islas),1973,7.956297851841438
Baleares (Islas),1974,7.972722079405885
Baleares (Islas),1975,7.974149894115075
Baleares (Islas),1976,8.034846837845437
Baleares (Islas),1977,8.080548240402296
Baleares (Islas),1978,8.041987654754893
Baleares (Islas),1979,8.004855755498429
Baleares (Islas),1980,8.259782570493252
Baleares (Islas),1981,8.531133613052521
Baleares (Islas),1982,8.7225078548986
Baleares (Islas),1983,8.925307229463458
Baleares (Islas),1984,9.27592116538132
Baleares (Islas),1985,9.652241867836869
Baleares (Islas),1986,10.25778349043131
Baleares (Islas),1987,10.8233358409874
Baleares (Islas),1988,11.1203945217661
Baleares (Islas),1989,11.40816892020807
Baleares (Islas),1990,11.51242467274975
Baleares (Islas),1991,11.67951996276734
Baleares (Islas),1992,11.31962261619448
Baleares (Islas),1993,10.96972258763121
Baleares (Islas),1994,11.41959405292684
Baleares (Islas),1995,11.77377926898119
Baleares (Islas),1996,11.92659205349811
Baleares (Islas),1997,12.35004284490146
Basque Country (Pais Vasco),1955,3.853184630005267
Basque Country (Pais Vasco),1956,3.945658296150877
Basque Country (Pais Vasco),1957,4.033561734872626
Basque Country (Pais Vasco),1958,4.023421896896646
Basque Country (Pais Vasco),1959,4.013781968405232
Basque Country (Pais Vasco),1960,4.285918396222732
Basque Country (Pais Vasco),1961,4.574336095797406
Basque Country (Pais Vasco),1962,4.898957353563045
Basque Country (Pais Vasco),1963,5.197014981629133
Basque Country (Pais Vasco),1964,5.338902978752722
Basque Country (Pais Vasco),1965,5.465153005251848
Basque Country (Pais Vasco),1966,5.545915627064143
Basque Country (Pais Vasco),1967,5.614895726639487
Basque Country (Pais Vasco),1968,5.852184933071578
Basque Country (Pais Vasco),1969,6.081405417369592
Basque Country (Pais Vasco),1970,6.17009424134957
Basque Country (Pais Vasco),1971,6.283633404546246
Basque Country (Pais Vasco),1972,6.555555398652841
Basque Country (Pais Vasco),1973,6.810768561103078
Basque Country (Pais Vasco),1974,7.105184302810804
Basque Country (Pais Vasco),1975,7.377891682175629
Basque Country (Pais Vasco),1976,7.232933621922754
Basque Country (Pais Vasco),1977,7.089831372119127
Basque Country (Pais Vasco),1978,6.786703607144611
Basque Country (Pais Vasco),1979,6.639817386857104
Basque Country (Pais Vasco),1980,6.562839171369564
Basque Country (Pais Vasco),1981,6.50078545499277
Basque Country (Pais Vasco),1982,6.545058606999563
Basque Country (Pais Vasco),1983,6.595329801139407
Basque Country (Pais Vasco),1984,6.761496750091492
Basque Country (Pais Vasco),1985,6.937160671727721
Basque Country (Pais Vasco),1986,7.332191151300521
Basque Country (Pais Vasco),1987,7.742788123594152
Basque Country (Pais Vasco),1988,8.120536640758891
Basque Country (Pais Vasco),1989,8.509711162324157
Basque Country (Pais Vasco),1990,8.776777889074104
Basque Country (Pais Vasco),1991,9.02527866619582
Basque Country (Pais Vasco),1992,8.873892824706335
Basque Country (Pais Vasco),1993,8.718223539089278
Basque Country (Pais Vasco),1994,9.018137849286365
Basque Country (Pais Vasco),1995,9.440873861653367
Basque Country (Pais Vasco),1996,9.68651813767495
Basque Country (Pais Vasco),1997,10.17066587280866
Canarias,1955,1.914381579105189
Canarias,1956,2.071836722710922
Canarias,1957,2.226078193618787
Canarias,1958,2.220865536743966
Canarias,1959,2.213439026140411
Canarias,1960,2.357683614879566
Canarias,1961,2.445729791488146
Canarias,1962,2.648243254438464
Canarias,1963,2.844758675255731
Canarias,1964,2.951156803622514
Canarias,1965,3.054198739325037
Canarias,1966,3.231790820995899
Canarias,1967,3.403384642613271
Canarias,1968,3.660311531387238
Canarias,1969,3.912882190607371
Canarias,1970,4.22493554087783
Canarias,1971,4.493573473985112
Canarias,1972,4.781919259815276
Canarias,1973,5.054912986635515
Canarias,1974,4.967794933171996
Canarias,1975,4.88153374287034
Canarias,1976,4.948443162444659
Canarias,1977,5.00792628933586
Canarias,1978,5.040916828590269
Canarias,1979,5.233504887275511
Canarias,1980,5.437089211257721
Canarias,1981,5.658240537580781
Canarias,1982,5.687303714703165
Canarias,1983,5.719865822376643
Canarias,1984,5.801342351543533
Canarias,1985,5.88560390390692
Canarias,1986,6.256783863232157
Canarias,1987,6.612681933928476
Canarias,1988,6.977006552117922
Canarias,1989,7.337903281819035
Canarias,1990,7.345044098728489
Canarias,1991,7.347186692474025
Canarias,1992,7.220079802813036
Canarias,1993,7.092187963734692
Canarias,1994,7.41074013730452
Canarias,1995,7.616395141287757
Canarias,1996,7.817051922107077
Canarias,1997,8.060554476064874
Cantabria,1955,2.559411692571654
Cantabria,1956,2.693873179091688
Cantabria,1957,2.820336985540404
Cantabria,1958,2.879034509252937
Cantabria,1959,2.943730293018959
Cantabria,1960,3.137032259058796
Cantabria,1961,3.32762067980577
Cantabria,1962,3.555341435650083
Cantabria,1963,3.771422625064714
Cantabria,1964,3.839402905670925
Cantabria,1965,3.906098327375215
Cantabria,1966,4.03213348432256
Cantabria,1967,4.155955441302485
Cantabria,1968,4.375892514945507
Cantabria,1969,4.610825565602909
Cantabria,1970,4.791416668340296
Cantabria,1971,4.969651615302994
Cantabria,1972,5.155384332852444
Cantabria,1973,5.33876045878633
Cantabria,1974,5.508354860385873
Cantabria,1975,5.675235716692552
Cantabria,1976,5.796058216765076
Cantabria,1977,5.902956472536864
Cantabria,1978,5.916595241063938
Cantabria,1979,5.906455403087957
Cantabria,1980,5.899100152467599
Cantabria,1981,5.914881514740208
Cantabria,1982,5.916880716837601
Cantabria,1983,5.941659578150663
Cantabria,1984,6.028849109517816
Cantabria,1985,6.138317518934323
Cantabria,1986,6.420451264761408
Cantabria,1987,6.71322475804904
Cantabria,1988,7.023421862029376
Cantabria,1989,7.333618966009712
Cantabria,1990,7.450728537661115
Cantabria,1991,7.596401376950336
Cantabria,1992,7.462153670379892
Cantabria,1993,7.327905963809448
Cantabria,1994,7.550699974393478
Cantabria,1995,7.777063521750483
Cantabria,1996,7.907740819866199
Cantabria,1997,8.226934987046112
Castilla Y Leon,1955,1.729148771040306
Castilla Y Leon,1956,1.838331922603587
Castilla Y Leon,1957,1.947657812053699
Castilla Y Leon,1958,1.971365376493993
Castilla Y Leon,1959,1.995144200917484
Castilla Y Leon,1960,2.138817402268437
Castilla Y Leon,1961,2.239502964275832
Castilla Y Leon,1962,2.454227381044032
Castilla Y Leon,1963,2.672236512572859
Castilla Y Leon,1964,2.777777777777778
Castilla Y Leon,1965,2.882176486126732
Castilla Y Leon,1966,2.988074922929386
Castilla Y Leon,1967,3.094544311279367
Castilla Y Leon,1968,3.302270866945382
Castilla Y Leon,1969,3.520993905828804
Castilla Y Leon,1970,3.670522847266853
Castilla Y Leon,1971,3.821836775011827
Castilla Y Leon,1972,4.081762249011444
Castilla Y Leon,1973,4.345401523113932
Castilla Y Leon,1974,4.464724294732755
Castilla Y Leon,1975,4.581119523188687
Castilla Y Leon,1976,4.732719362548201
Castilla Y Leon,1977,4.884675719744136
Castilla Y Leon,1978,4.946800914024565
Castilla Y Leon,1979,4.920379804291408
Castilla Y Leon,1980,4.893744696688223
Castilla Y Leon,1981,4.881033833385774
Castilla Y Leon,1982,4.923093349584271
Castilla Y Leon,1983,4.970722476334887
Castilla Y Leon,1984,5.113467772461217
Castilla Y Leon,1985,5.261996677009694
Castilla Y Leon,1986,5.647314878505695
Castilla Y Leon,1987,6.044630035949551
Castilla Y Leon,1988,6.354398708348954
Castilla Y Leon,1989,6.674021742950675
Castilla Y Leon,1990,6.870322730057038
Castilla Y Leon,1991,7.063196264515942
Castilla Y Leon,1992,7.045487178049576
Castilla Y Leon,1993,7.027635135775939
Castilla Y Leon,1994,7.074264443557421
Castilla Y Leon,1995,7.282919340288935
Castilla Y Leon,1996,7.61139691812384
Castilla Y Leon,1997,7.888460091201622
Castilla-La Mancha,1955,1.327763513577594
Castilla-La Mancha,1956,1.41509567387136
Castilla-La Mancha,1957,1.503570391021092
Castilla-La Mancha,1958,1.531419642344096
Castilla-La Mancha,1959,1.559340153650296
Castilla-La Mancha,1960,1.667523595204663
Castilla-La Mancha,1961,1.752427903899667
Castilla-La Mancha,1962,1.920451317062313
Castilla-La Mancha,1963,2.091902400792854
Castilla-La Mancha,1964,2.182590644790662
Castilla-La Mancha,1965,2.274707139338537
Castilla-La Mancha,1966,2.378391940332896
Castilla-La Mancha,1967,2.482362217100918
Castilla-La Mancha,1968,2.709083153976096
Castilla-La Mancha,1969,2.947443657280956
Castilla-La Mancha,1970,3.136889521171964
Castilla-La Mancha,1971,3.319622999734451
Castilla-La Mancha,1972,3.629177456343389
Castilla-La Mancha,1973,3.946086727731809
Castilla-La Mancha,1974,4.028134644286901
Castilla-La Mancha,1975,4.111968200910232
Castilla-La Mancha,1976,4.260711103328736
Castilla-La Mancha,1977,4.412167986880981
Castilla-La Mancha,1978,4.446300865070918
Castilla-La Mancha,1979,4.408740534233523
Castilla-La Mancha,1980,4.328763297679458
Castilla-La Mancha,1981,4.261282490716939
Castilla-La Mancha,1982,4.34318745146476
Castilla-La Mancha,1983,4.424664416472526
Castilla-La Mancha,1984,4.550057143968911
Castilla-La Mancha,1985,4.677663507273592
Castilla-La Mancha,1986,4.980648316440838
Castilla-La Mancha,1987,5.295558603652305
Castilla-La Mancha,1988,5.67787778408178
Castilla-La Mancha,1989,6.065338579323319
Castilla-La Mancha,1990,6.279420130799682
Castilla-La Mancha,1991,6.474507301066883
Castilla-La Mancha,1992,6.33069114390866
Castilla-La Mancha,1993,6.188589148915042
Castilla-La Mancha,1994,6.230934140887202
Castilla-La Mancha,1995,6.328763419714903
Castilla-La Mancha,1996,6.614396096093081
Castilla-La Mancha,1997,6.865395548955879
Cataluna,1955,3.54662963030373
Cataluna,1956,3.690445569541515
Cataluna,1957,3.826834998175745
Cataluna,1958,3.875678377606398
Cataluna,1959,3.921736733840555
Cataluna,1960,4.241788200023208
Cataluna,1961,4.575335478925664
Cataluna,1962,4.838046411962654
Cataluna,1963,5.081334096368672
Cataluna,1964,5.158097878145307
Cataluna,1965,5.223650525073194
Cataluna,1966,5.332476505038739
Cataluna,1967,5.429448920704576
Cataluna,1968,5.674378853530688
Cataluna,1969,5.915523944191169
Cataluna,1970,6.066837871936143
Cataluna,1971,6.227649208206138
Cataluna,1972,6.539060129025636
Cataluna,1973,6.837975056094464
Cataluna,1974,6.987360823804806
Cataluna,1975,7.124893027215439
Cataluna,1976,7.135389818868717
Cataluna,1977,7.142959067359103
Cataluna,1978,7.019351544090082
Cataluna,1979,7.010996910341466
Cataluna,1980,7.078834670981283
Cataluna,1981,7.182233560361102
Cataluna,1982,7.287203656098258
Cataluna,1983,7.397886318194802
Cataluna,1984,7.48429002846285
Cataluna,1985,7.569979831376304
Cataluna,1986,8.077691739302164
Cataluna,1987,8.583975832518835
Cataluna,1988,9.057412342288364
Cataluna,1989,9.525849757212226
Cataluna,1990,9.785061759698122
Cataluna,1991,10.05069980005713
Cataluna,1992,9.837903107482685
Cataluna,1993,9.625107286589992
Cataluna,1994,10.00642708389121
Cataluna,1995,10.33990288489003
Cataluna,1996,10.57626375025662
Cataluna,1997,11.04541594421683
Comunidad Valenciana,1955,2.575978222182055
Comunidad Valenciana,1956,2.738503284775779
Comunidad Valenciana,1957,2.899885790513537
Comunidad Valenciana,1958,2.963510495327228
Comunidad Valenciana,1959,3.026206859075421
Comunidad Valenciana,1960,3.219294391404353
Comunidad Valenciana,1961,3.362467901191178
Comunidad Valenciana,1962,3.569980023146289
Comunidad Valenciana,1963,3.765210149220759
Comunidad Valenciana,1964,3.82369302130195
Comunidad Valenciana,1965,3.874178649152697
Comunidad Valenciana,1966,3.978148925920719
Comunidad Valenciana,1967,4.073407615262827
Comunidad Valenciana,1968,4.279777398282411
Comunidad Valenciana,1969,4.486289701268388
Comunidad Valenciana,1970,4.654741328091528
Comunidad Valenciana,1971,4.817123870718858
Comunidad Valenciana,1972,5.138889063225239
Comunidad Valenciana,1973,5.449371642979238
Comunidad Valenciana,1974,5.557983625074756
Comunidad Valenciana,1975,5.65595542386885
Comunidad Valenciana,1976,5.761353951186938
Comunidad Valenciana,1977,5.861039912145637
Comunidad Valenciana,1978,5.810911237972187
Comunidad Valenciana,1979,5.775492629198578
Comunidad Valenciana,1980,5.790988079856648
Comunidad Valenciana,1981,5.899671539855801
Comunidad Valenciana,1982,6.018137884153635
Comunidad Valenciana,1983,6.139817247388024
Comunidad Valenciana,1984,6.236860705116618
Comunidad Valenciana,1985,6.336118234494386
Comunidad Valenciana,1986,6.739360392008534
Comunidad Valenciana,1987,7.144387317909169
Comunidad Valenciana,1988,7.560697292403064
Comunidad Valenciana,1989,7.969151670951157
Comunidad Valenciana,1990,8.138388683032527
Comunidad Valenciana,1991,8.306197880404707
Comunidad Valenciana,1992,8.080548240402296
Comunidad Valenciana,1993,7.857041194145423
Comunidad Valenciana,1994,8.068409200328924
Comunidad Valenciana,1995,8.289060617167417
Comunidad Valenciana,1996,8.429734361610969
Comunidad Valenciana,1997,8.725364355998734
Extremadura,1955,1.243430483310572
Extremadura,1956,1.332547847831702
Extremadura,1957,1.422450706571281
Extremadura,1958,1.440231379901501
Extremadura,1959,1.458083422175138
Extremadura,1960,1.535846913960688
Extremadura,1961,1.59625816399695
Extremadura,1962,1.705584162407281
Extremadura,1963,1.817694966093672
Extremadura,1964,1.882819290400845
Extremadura,1965,1.948871846813299
Extremadura,1966,2.032633489692119
Extremadura,1967,2.117609167330539
Extremadura,1968,2.245501224329321
Extremadura,1969,2.381962348787623
Extremadura,1970,2.518494733229122
Extremadura,1971,2.654027516621925
Extremadura,1972,2.846400923675825
Extremadura,1973,3.045629889785954
Extremadura,1974,3.103041900835253
Extremadura,1975,3.15674098346343
Extremadura,1976,3.26256794236245
Extremadura,1977,3.365395662274507
Extremadura,1978,3.487075025508895
Extremadura,1979,3.515852508937179
Extremadura,1980,3.539560073377473
Extremadura,1981,3.572764828422348
Extremadura,1982,3.610968242472017
Extremadura,1983,3.64895744073122
Extremadura,1984,3.737146355226632
Extremadura,1985,3.828477682436715
Extremadura,1986,4.161739485565509
Extremadura,1987,4.498571697149029
Extremadura,1988,4.769494308127365
Extremadura,1989,5.051414056084423
Extremadura,1990,5.234075838822837
Extremadura,1991,5.398314627740289
Extremadura,1992,5.365467044293148
Extremadura,1993,5.332619460846009
Extremadura,1994,5.439874234454218
Extremadura,1995,5.501356563442811
Extremadura,1996,5.905812537796121
Extremadura,1997,6.224578709235978
Galicia,1955,1.634675793837085
Galicia,1956,1.725578362585578
Galicia,1957,1.816481040294291
Galicia,1958,1.84090251208918
Galicia,1959,1.865395679708141
Galicia,1960,1.983290418697337
Galicia,1961,2.005784166298469
Galicia,1962,2.185661143760823
Galicia,1963,2.366395420225918
Galicia,1964,2.458797390547455
Galicia,1965,2.549700068256168
Galicia,1966,2.669665705166827
Galicia,1967,2.787846355770561
Galicia,1968,2.978363298613901
Galicia,1969,3.177377831013126
Galicia,1970,3.361967991706611
Galicia,1971,3.534775848083584
Galicia,1972,3.783204711460788
Galicia,1973,4.029991326417899
Galicia,1974,4.132390832669461
Galicia,1975,4.231005496755391
Galicia,1976,4.359040291641005
Galicia,1977,4.485646835976552
Galicia,1978,4.521707874201121
Galicia,1979,4.557483436652028
Galicia,1980,4.581690910576889
Galicia,1981,4.618751767770592
Galicia,1982,4.710797002335271
Galicia,1983,4.806341167451041
Galicia,1984,4.899314307240342
Galicia,1985,4.99778645135988
Galicia,1986,5.277920559248697
Galicia,1987,5.56576687143517
Galicia,1988,5.909525902058117
Galicia,1989,6.254498749520227
Galicia,1990,6.453227806145789
Galicia,1991,6.641602591084467
Galicia,1992,6.544487219611361
Galicia,1993,6.447514803945525
Galicia,1994,6.55648373971834
Galicia,1995,6.688660330446882
Galicia,1996,6.862468005792988
Galicia,1997,7.138531795742511
Madrid (Comunidad De),1955,4.594472815942098
Madrid (Comunidad De),1956,4.786632443046407
Madrid (Comunidad De),1957,4.963439139459039
Madrid (Comunidad De),1958,4.906169648376133
Madrid (Comunidad De),1959,4.846401045711271
Madrid (Comunidad De),1960,5.161096899211833
Madrid (Comunidad De),1961,5.632604813105854
Madrid (Comunidad De),1962,5.840831278256436
Madrid (Comunidad De),1963,6.024492879963984
Madrid (Comunidad De),1964,6.099328937546862
Madrid (Comunidad De),1965,6.152028201205906
Madrid (Comunidad De),1966,6.110468594491976
Madrid (Comunidad De),1967,6.057340899252
Madrid (Comunidad De),1968,6.253141976873795
Madrid (Comunidad De),1969,6.435589761742182
Madrid (Comunidad De),1970,6.543344880675834
Madrid (Comunidad De),1971,6.67473565030527
Madrid (Comunidad De),1972,7.086903828956236
Madrid (Comunidad De),1973,7.47500748948961
Madrid (Comunidad De),1974,7.655669634289757
Madrid (Comunidad De),1975,7.816338014752482
Madrid (Comunidad De),1976,7.70708403904688
Madrid (Comunidad De),1977,7.599971785405064
Madrid (Comunidad De),1978,7.390031593930752
Madrid (Comunidad De),1979,7.32147992593634
Madrid (Comunidad De),1980,7.417166175177628
Madrid (Comunidad De),1981,7.532134024765246
Madrid (Comunidad De),1982,7.542845250129428
Madrid (Comunidad De),1983,7.558554698657526
Madrid (Comunidad De),1984,7.699228443101079
Madrid (Comunidad De),1985,7.839189151871787
Madrid (Comunidad De),1986,8.347614967152243
Madrid (Comunidad De),1987,8.84961474455959
Madrid (Comunidad De),1988,9.254498714652957
Madrid (Comunidad De),1989,9.657954870037132
Madrid (Comunidad De),1990,9.806484210426486
Madrid (Comunidad De),1991,9.963582182434484
Madrid (Comunidad De),1992,9.84004570122822
Madrid (Comunidad De),1993,9.718651813767496
Madrid (Comunidad De),1994,9.882176695330353
Madrid (Comunidad De),1995,10.09854292467777
Madrid (Comunidad De),1996,10.32276474997099
Madrid (Comunidad De),1997,10.73264781491003
Murcia (Region de),1955,1.679520115311641
Murcia (Region de),1956,1.764281686119814
Murcia (Region de),1957,1.850328442710565
Murcia (Region de),1958,1.887389299904269
Murcia (Region de),1959,1.924093203420675
Murcia (Region de),1960,2.118608986299674
Murcia (Region de),1961,2.305484042784651
Murcia (Region de),1962,2.521422494312451
Murcia (Region de),1963,2.739074454243542
Murcia (Region de),1964,2.851256844793787
Murcia (Region de),1965,2.96593834692599
Murcia (Region de),1966,3.099186016606863
Murcia (Region de),1967,3.22729228939611
Murcia (Region de),1968,3.461154043180743
Murcia (Region de),1969,3.70615545391049
Murcia (Region de),1970,3.906383803148877
Murcia (Region de),1971,4.086475432242573
Murcia (Region de),1972,4.379462923400234
Murcia (Region de),1973,4.66695228190941
Murcia (Region de),1974,4.697800663259159
Murcia (Region de),1975,4.722722044538615
Murcia (Region de),1976,4.784347329334476
Murcia (Region de),1977,4.844544363580272
Murcia (Region de),1978,4.864610041662204
Murcia (Region de),1979,4.836403727701684
Murcia (Region de),1980,4.763210354379776
Murcia (Region de),1981,4.708083457042408
Murcia (Region de),1982,4.81112539274493
Murcia (Region de),1983,4.906883555730729
Murcia (Region de),1984,5.031990807453451
Murcia (Region de),1985,5.154598511753338
Murcia (Region de),1986,5.471508001062197
Murcia (Region de),1987,5.788560446178324
Murcia (Region de),1988,6.124892748277278
Murcia (Region de),1989,6.450442782949292
Murcia (Region de),1990,6.578192102061242
Murcia (Region de),1991,6.710368256948908
Murcia (Region de),1992,6.662882086005562
Murcia (Region de),1993,6.616323820286838
Murcia (Region de),1994,6.784847360854489
Murcia (Region de),1995,6.885818180715108
Murcia (Region de),1996,7.045415700145941
Murcia (Region de),1997,7.295058380362308
Navarra (Comunidad Foral De),1955,2.555127158841894
Navarra (Comunidad Foral De),1956,2.698157712821449
Navarra (Comunidad Foral De),1957,2.839831494154572
Navarra (Comunidad Foral De),1958,2.881890792432631
Navarra (Comunidad Foral De),1959,2.930876909750116
Navarra (Comunidad Foral De),1960,3.163524628775149
Navarra (Comunidad Foral De),1961,3.335904053571189
Navarra (Comunidad Foral De),1962,3.623393412080365
Navarra (Comunidad Foral De),1963,3.894815714622831
Navarra (Comunidad Foral De),1964,3.98514722286378
Navarra (Comunidad Foral De),1965,4.072979183681895
Navarra (Comunidad Foral De),1966,4.210011477607961
Navarra (Comunidad Foral De),1967,4.352399384216117
Navarra (Comunidad Foral De),1968,4.556983527167461
Navarra (Comunidad Foral De),1969,4.765709901802611
Navarra (Comunidad Foral De),1970,4.979434499601677
Navarra (Comunidad Foral De),1971,5.199657049018361
Navarra (Comunidad Foral De),1972,5.466795253671942
Navarra (Comunidad Foral De),1973,5.73050556983719
Navarra (Comunidad Foral De),1974,5.984789955381052
Navarra (Comunidad Foral De),1975,6.222936460815883
Navarra (Comunidad Foral De),1976,6.297772082557886
Navarra (Comunidad Foral De),1977,6.384461704440473
Navarra (Comunidad Foral De),1978,6.324193192291042
Navarra (Comunidad Foral De),1979,6.239645728313116
Navarra (Comunidad Foral De),1980,6.208440393286071
Navarra (Comunidad Foral De),1981,6.177877923550861
Navarra (Comunidad Foral De),1982,6.362039434742975
Navarra (Comunidad Foral De),1983,6.544701653322266
Navarra (Comunidad Foral De),1984,6.797200834638764
Navarra (Comunidad Foral De),1985,7.04777185592063
Navarra (Comunidad Foral De),1986,7.449299851270173
Navarra (Comunidad Foral De),1987,7.879177552228382
Navarra (Comunidad Foral De),1988,8.34975756089778
Navarra (Comunidad Foral De),1989,8.803913342002732
Navarra (Comunidad Foral De),1990,9.197372179377322
Navarra (Comunidad Foral De),1991,9.591544924106506
Navarra (Comunidad Foral De),1992,9.345186740730327
Navarra (Comunidad Foral De),1993,9.117395378664133
Navarra (Comunidad Foral De),1994,9.365895284104095
Navarra (Comunidad Foral De),1995,9.758640214124091
Navarra (Comunidad Foral De),1996,10.06069711806671
Navarra (Comunidad Foral De),1997,10.52270762343572
Rioja (La),1955,2.390459938343509
Rioja (La),1956,2.535204218646793
Rioja (La),1957,2.680019976853711
Rioja (La),1958,2.726435286765165
Rioja (La),1959,2.772850596676619
Rioja (La),1960,2.969865709058015
Rioja (La),1961,3.153170575008703
Rioja (La),1962,3.404384461582405
Rioja (La),1963,3.669237552524056
Rioja (La),1964,3.803984732738191
Rioja (La),1965,3.921808211744189
Rioja (La),1966,4.032704871710761
Rioja (La),1967,4.160311235015442
Rioja (La),1968,4.373036449686251
Rioja (La),1969,4.603541792886184
Rioja (La),1970,4.793416306278564
Rioja (La),1971,4.983361861733702
Rioja (La),1972,5.230076998787177
Rioja (La),1973,5.474649977935992
Rioja (La),1974,5.575835667348392
Rioja (La),1975,5.676092579854417
Rioja (La),1976,5.81655232642794
Rioja (La),1977,5.955798256162302
Rioja (La),1978,6.06655239616248
Rioja (La),1979,6.101042663870591
Rioja (La),1980,6.108683390264612
Rioja (La),1981,6.139960203195293
Rioja (La),1982,6.309768602664864
Rioja (La),1983,6.502142227639202
Rioja (La),1984,6.626892525684626
Rioja (La),1985,6.775563950199497
Rioja (La),1986,7.165095861282937
Rioja (La),1987,7.580691056740485
